expcode,impcode,common_lang,ln_distance,ln_trade
ZAIRE,CAMEROON,0,2.661505,NA
ZAIRE,CENTRAL AFR.,0,2.087194,NA
ZAIRE,CHAD,0,2.78226,NA
ZAIRE,CONGO,0,2.30756,8.678461
ZAIRE,GABON,0,2.586838,NA
ZAIRE,ANGOLA,0,2.645395,NA
ZAIRE,BURUNDI,0,1.808826,NA
ZAIRE,COMOROS,0,3.125557,NA
ZAIRE,BENIN,0,3.204933,NA
ZAIRE,EQ. GUINEA,0,2.716861,NA
ZAIRE,ETHIOPIA,0,2.725519,NA
ZAIRE,DJIBOUTI,0,3.061521,NA
ZAIRE,GAMBIA,0,3.777204,NA
ZAIRE,GHANA,0,3.337912,NA
ZAIRE,GUINEA,0,3.602446,NA
ZAIRE,COTE D'IVOIR,0,3.435546,8.738895
ZAIRE,KENYA,0,2.567899,8.03722
ZAIRE,LIBERIA,0,3.5584,NA
ZAIRE,MADAGASCAR,0,3.392229,NA
ZAIRE,MALAWI,0,2.786552,NA
ZAIRE,MALI,0,3.514987,NA
ZAIRE,MAURITANIA,0,3.739085,NA
ZAIRE,MAURITIUS,0,3.64682,NA
ZAIRE,MOZAMBIQUE,0,3.035441,NA
ZAIRE,NIGER,0,3.150393,NA
ZAIRE,NIGERIA,0,2.98179,6.918695
ZAIRE,GUINEA-BISSA,0,3.690128,NA
ZAIRE,REUNION,0,3.615488,3.931826
ZAIRE,RWANDA,0,1.683648,NA
ZAIRE,SENEGAL,0,3.724167,NA
ZAIRE,SEYCHELLES,0,3.434222,NA
ZAIRE,SIERRA LEONE,0,3.623718,NA
ZAIRE,SOMALIA,0,3.258096,NA
ZAIRE,ZIMBABWE,0,3.026045,6.416732
ZAIRE,TOGO,0,3.224467,NA
ZAIRE,UGANDA,0,1.956012,NA
ZAIRE,UNTD RP TANZ,0,2.456327,NA
ZAIRE,BURKINA FASO,0,3.400085,NA
ZAIRE,ZAMBIA,0,2.760731,NA
ZAIRE,CANADA,0,4.899064,9.288505
ZAIRE,USA,0,4.850318,12.9352
ZAIRE,BERMUDA,0,4.558043,3.78419
ZAIRE,GREENLAND,0,4.574711,NA
ZAIRE,ARGENTINA,0,4.556749,NA
ZAIRE,BOLIVIA,0,4.517338,NA
ZAIRE,BRAZIL,0,4.389779,3.828641
ZAIRE,CHILE,0,4.610937,NA
ZAIRE,COLOMBIA,0,4.575561,NA
ZAIRE,ECUADOR,0,4.630053,NA
ZAIRE,MEXICO,0,4.860323,6.609349
ZAIRE,PARAGUAY,0,4.455832,NA
ZAIRE,PERU,0,4.619998,NA
ZAIRE,URUGUAY,0,4.471231,NA
ZAIRE,VENEZUELA,0,4.514709,NA
ZAIRE,COSTA RICA,0,4.695539,NA
ZAIRE,EL SALVADOR,0,4.742786,NA
ZAIRE,GUATEMALA,0,4.756067,NA
ZAIRE,HONDURAS,0,4.722993,NA
ZAIRE,NICARAGUA,0,4.707416,NA
ZAIRE,BAHAMAS,0,4.643144,NA
ZAIRE,BARBADOS,0,4.449131,NA
ZAIRE,CAYMAN ISLDS,0,4.673334,NA
ZAIRE,CUBA,0,4.674497,NA
ZAIRE,DOMINICAN RP,0,4.580213,NA
ZAIRE,GUADELOUPE (,0,4.478416,3.988984
ZAIRE,HAITI,0,4.597664,NA
ZAIRE,JAMAICA,0,4.645467,2.079442
ZAIRE,NETH ANTILLE,0,4.545808,NA
ZAIRE,ST KITTS NEV,0,4.49363,NA
ZAIRE,TRINIDAD-TOB,0,4.462461,2.564949
ZAIRE,TURKS CAICOS,0,3.973132,NA
ZAIRE,BELIZE,0,4.745371,NA
ZAIRE,FRENCH GUIAN,0,4.358022,NA
ZAIRE,GUYANA,0,4.432585,NA
ZAIRE,PANAMA,0,4.65762,NA
ZAIRE,SURINAM,0,4.395667,NA
ZAIRE,ISRAEL,0,3.495732,NA
ZAIRE,JAPAN,0,4.775723,10.8659
ZAIRE,BAHRAIN,0,3.596017,NA
ZAIRE,CYPRUS,0,3.580811,3.135494
ZAIRE,IRAN,0,3.749988,NA
ZAIRE,IRAQ,0,3.639659,NA
ZAIRE,JORDAN,0,3.493283,NA
ZAIRE,KUWAIT,0,3.585372,NA
ZAIRE,LEBANON,0,3.570248,NA
ZAIRE,OMAN,0,3.644805,NA
ZAIRE,QATAR,0,3.599956,NA
ZAIRE,SAUDI ARABIA,0,3.466224,NA
ZAIRE,SYRN ARAB RP,0,3.619966,NA
ZAIRE,UNTD ARAB EM,0,3.628149,5.01728
ZAIRE,TURKEY,0,3.695399,7.257003
ZAIRE,YEMEN,0,3.312696,NA
ZAIRE,AFGHANISTAN,0,3.948462,NA
ZAIRE,BANGLADESH,0,4.23829,NA
ZAIRE,BHUTAN,0,4.263225,NA
ZAIRE,BRUNEI,0,4.497357,NA
ZAIRE,MYANMAR (BUR,0,4.333926,NA
ZAIRE,CAMBODIA,0,4.395059,NA
ZAIRE,SRI LANKA,0,4.033104,NA
ZAIRE,HONG KONG,0,4.52071,4.430817
ZAIRE,INDIA,0,4.020224,10.61974
ZAIRE,INDONESIA (i,0,4.55526,NA
ZAIRE,KOREA RP (SO,0,4.691106,7.831617
ZAIRE,LAOS P.DEM.R,0,4.406719,NA
ZAIRE,MALAYSIA,0,4.472047,9.642642
ZAIRE,MALDIVES,0,3.873488,NA
ZAIRE,NEPAL,0,4.179099,NA
ZAIRE,PAKISTAN,0,3.990525,5.204007
ZAIRE,PHILIPPINES,0,4.583612,NA
ZAIRE,SINGAPORE,0,4.367064,NA
ZAIRE,THAILAND,0,4.337099,7.707962
ZAIRE,TAIWAN,0,4.593446,8.788441
ZAIRE,CHINA,0,4.469594,10.70719
ZAIRE,KOREA D P RP,0,4.696497,NA
ZAIRE,MONGOLIA,0,4.524851,NA
ZAIRE,VIETNAM,0,4.413588,NA
ZAIRE,BELGIUM-LUX.,0,4.007338,13.2216
ZAIRE,DENMARK (inc,0,4.059997,6.706862
ZAIRE,FRANCE,0,3.940213,11.44593
ZAIRE,GERMANY,0,3.968151,12.24954
ZAIRE,GREECE,0,3.666512,7.907651
ZAIRE,IRELAND,0,4.134109,7.773174
ZAIRE,ITALY,0,3.796113,11.80689
ZAIRE,NETHERLANDS,0,4.023885,10.35892
ZAIRE,PORTUGAL,0,3.941016,8.709135
ZAIRE,SPAIN,0,3.900082,10.07129
ZAIRE,UNITED KINGD,0,4.100556,10.72172
ZAIRE,AUSTRIA,0,3.886704,7.755767
ZAIRE,FINLAND,0,4.159005,8.918784
ZAIRE,ICELAND,0,4.355886,NA
ZAIRE,NORWAY,0,4.155576,NA
ZAIRE,SWEDEN,0,4.139976,10.05874
ZAIRE,SWITZERLAND,0,3.911623,7.837554
ZAIRE,MALTA,0,3.61944,2.995732
ZAIRE,ALBANIA,0,3.720953,NA
ZAIRE,BULGARIA,0,3.7612,NA
ZAIRE,CZECHOSLOVAK,0,3.924918,NA
ZAIRE,HUNGARY,0,3.855774,NA
ZAIRE,POLAND,0,3.955845,NA
ZAIRE,ROMANIA,0,3.828641,NA
ZAIRE,FM YUGOSLAVI,0,3.788305,9.374159
ZAIRE,FM USSR,0,4.564837,NA
ZAIRE,AUSTRALIA,0,4.712443,5.42495
ZAIRE,NEW ZEALAND,0,5.04044,4.553877
ZAIRE,SOLOMON ISLD,0,4.899619,NA
ZAIRE,FIJI,0,5.017784,NA
ZAIRE,KIRIBATI (in,0,4.997258,NA
ZAIRE,NEW CALEDONI,0,4.955176,NA
ZAIRE,PAPUA N.GUIN,0,4.805229,NA
BENIN,SOUTH AFRICA,0,3.789153,NA
BENIN,ALGERIA,1,2.918592,NA
BENIN,LIBY ARAB JM,0,3.06323,NA
BENIN,MOROCCO,1,3.162907,4.248495
BENIN,WESTERN SAHA,0,2.893161,NA
BENIN,SUDAN,0,3.342501,NA
BENIN,TUNISIA,1,3.235255,NA
BENIN,EGYPT,0,3.490648,NA
BENIN,CAMEROON,1,2.337873,NA
BENIN,CENTRAL AFR.,1,2.940005,NA
BENIN,CHAD,1,2.869595,NA
BENIN,CONGO,0,2.804392,5.609472
BENIN,GABON,1,2.650407,NA
BENIN,ANGOLA,0,3.308743,NA
BENIN,BURUNDI,1,3.422441,NA
BENIN,COMOROS,1,3.85565,NA
BENIN,ZAIRE,0,3.204933,NA
BENIN,EQ. GUINEA,1,2.37814,NA
BENIN,ETHIOPIA,0,3.57743,NA
BENIN,DJIBOUTI,1,3.708659,NA
BENIN,GAMBIA,0,2.956483,NA
BENIN,GHANA,0,1.505618,NA
BENIN,GUINEA,1,2.512967,NA
BENIN,COTE D'IVOIR,1,2.001959,6.05444
BENIN,KENYA,0,3.604046,NA
BENIN,LIBERIA,0,2.495429,NA
BENIN,MADAGASCAR,1,3.981524,NA
BENIN,MALAWI,0,3.668814,NA
BENIN,MALI,1,2.27858,NA
BENIN,MAURITANIA,1,2.8736,NA
BENIN,MAURITIUS,1,4.14012,NA
BENIN,MOZAMBIQUE,0,3.759473,NA
BENIN,NIGER,1,2.160823,NA
BENIN,NIGERIA,0,1.752966,5.293305
BENIN,GUINEA-BISSA,0,2.934384,NA
BENIN,REUNION,1,4.119081,NA
BENIN,RWANDA,1,3.40248,NA
BENIN,SENEGAL,1,2.825037,NA
BENIN,SEYCHELLES,1,4.011724,NA
BENIN,SIERRA LEONE,0,2.623677,NA
BENIN,SOMALIA,0,3.844872,NA
BENIN,ZIMBABWE,0,3.701321,NA
BENIN,TOGO,1,0.6153478,NA
BENIN,UGANDA,0,3.432065,NA
BENIN,UNTD RP TANZ,0,3.589963,NA
BENIN,BURKINA FASO,1,1.70578,NA
BENIN,ZAMBIA,0,3.611397,NA
BENIN,CANADA,1,4.696656,1.609438
BENIN,USA,0,4.637259,5.181784
BENIN,BERMUDA,0,4.259632,NA
BENIN,GREENLAND,0,4.323348,NA
BENIN,ARGENTINA,1,4.372667,NA
BENIN,BOLIVIA,0,4.280587,NA
BENIN,BRAZIL,1,4.10231,NA
BENIN,CHILE,0,4.421505,NA
BENIN,COLOMBIA,0,4.310174,4.836282
BENIN,ECUADOR,0,4.389187,NA
BENIN,MEXICO,0,4.655107,4.189655
BENIN,PARAGUAY,0,4.226201,NA
BENIN,PERU,0,4.390034,NA
BENIN,URUGUAY,0,4.278141,NA
BENIN,VENEZUELA,0,4.223419,NA
BENIN,COSTA RICA,0,4.457267,NA
BENIN,EL SALVADOR,0,4.513818,NA
BENIN,GUATEMALA,0,4.529308,NA
BENIN,HONDURAS,0,4.48774,NA
BENIN,NICARAGUA,0,4.469582,NA
BENIN,BAHAMAS,0,4.377367,NA
BENIN,BARBADOS,0,4.125391,NA
BENIN,CAYMAN ISLDS,0,4.420402,NA
BENIN,CUBA,0,4.420295,NA
BENIN,DOMINICAN RP,0,4.297733,NA
BENIN,GUADELOUPE (,1,4.161835,NA
BENIN,HAITI,1,4.321063,NA
BENIN,JAMAICA,0,4.38488,NA
BENIN,NETH ANTILLE,0,4.259148,NA
BENIN,ST KITTS NEV,0,4.181597,NA
BENIN,TRINIDAD-TOB,1,4.147376,NA
BENIN,TURKS CAICOS,0,4.179135,NA
BENIN,BELIZE,0,4.514473,NA
BENIN,FRENCH GUIAN,1,4.016799,NA
BENIN,GUYANA,0,4.117655,NA
BENIN,PANAMA,0,4.409782,NA
BENIN,SURINAM,0,4.069182,NA
BENIN,ISRAEL,0,3.66985,NA
BENIN,JAPAN,0,4.929515,6.881411
BENIN,BAHRAIN,0,3.932621,NA
BENIN,CYPRUS,0,3.687569,NA
BENIN,IRAN,0,4.016637,NA
BENIN,IRAQ,0,3.869312,NA
BENIN,JORDAN,0,3.689289,NA
BENIN,KUWAIT,0,3.868645,NA
BENIN,LEBANON,1,3.725025,NA
BENIN,OMAN,0,4.024364,NA
BENIN,QATAR,0,3.942477,NA
BENIN,SAUDI ARABIA,0,3.817123,NA
BENIN,SYRN ARAB RP,1,3.7822,NA
BENIN,UNTD ARAB EM,0,3.984214,NA
BENIN,TURKEY,0,3.785946,NA
BENIN,YEMEN,0,3.830366,NA
BENIN,AFGHANISTAN,0,4.204783,NA
BENIN,BANGLADESH,0,4.487961,NA
BENIN,BHUTAN,0,4.500554,NA
BENIN,BRUNEI,0,4.723201,NA
BENIN,MYANMAR (BUR,0,4.57019,NA
BENIN,CAMBODIA,1,4.632879,NA
BENIN,SRI LANKA,0,4.366782,2.639057
BENIN,HONG KONG,0,4.724203,NA
BENIN,INDIA,0,4.323919,NA
BENIN,INDONESIA (i,0,4.776089,NA
BENIN,KOREA RP (SO,0,4.853852,NA
BENIN,LAOS P.DEM.R,1,4.635709,NA
BENIN,MALAYSIA,0,4.704762,NA
BENIN,MALDIVES,0,4.263039,NA
BENIN,NEPAL,0,4.428638,NA
BENIN,PAKISTAN,0,4.259627,3.637586
BENIN,PHILIPPINES,0,4.785833,NA
BENIN,SINGAPORE,0,4.623748,NA
BENIN,THAILAND,0,4.583993,NA
BENIN,TAIWAN,0,4.783922,6.349139
BENIN,CHINA,0,4.662183,NA
BENIN,KOREA D P RP,0,4.85534,NA
BENIN,MONGOLIA,0,4.691719,NA
BENIN,VIETNAM,0,4.643943,NA
BENIN,BELGIUM-LUX.,1,3.722565,8.630522
BENIN,DENMARK (inc,0,3.853152,7.275865
BENIN,FRANCE,1,3.597336,9.768068
BENIN,GERMANY,0,3.747441,10.50309
BENIN,GREECE,1,3.569557,7.288244
BENIN,IRELAND,0,3.799779,6.405229
BENIN,ITALY,0,3.554579,9.432524
BENIN,NETHERLANDS,0,3.764502,9.245611
BENIN,PORTUGAL,0,3.456403,9.741968
BENIN,SPAIN,0,3.438293,10.71066
BENIN,UNITED KINGD,0,3.800029,9.161255
BENIN,AUSTRIA,0,3.674358,6.971669
BENIN,FINLAND,0,4.085137,NA
BENIN,ICELAND,0,4.078873,NA
BENIN,NORWAY,0,3.971592,NA
BENIN,SWEDEN,0,3.989466,4.912655
BENIN,SWITZERLAND,1,3.63596,6.795706
BENIN,MALTA,0,3.369997,NA
BENIN,ALBANIA,0,3.587864,NA
BENIN,BULGARIA,0,3.701169,NA
BENIN,CZECHOSLOVAK,0,3.746554,NA
BENIN,HUNGARY,0,3.725421,7.932362
BENIN,POLAND,0,3.829895,NA
BENIN,ROMANIA,0,3.76142,NA
BENIN,FM YUGOSLAVI,0,3.670357,NA
BENIN,FM USSR,0,4.7007,NA
BENIN,AUSTRALIA,0,4.910808,NA
BENIN,NEW ZEALAND,0,5.1875,NA
BENIN,SOLOMON ISLD,0,5.060846,NA
BENIN,FIJI,0,5.164358,NA
BENIN,KIRIBATI (in,0,5.14132,NA
BENIN,NEW CALEDONI,1,5.111588,NA
BENIN,PAPUA N.GUIN,0,4.980709,NA
EQ. GUINEA,SOUTH AFRICA,0,3.526793,NA
EQ. GUINEA,ALGERIA,1,3.293086,NA
EQ. GUINEA,LIBY ARAB JM,0,3.179787,NA
EQ. GUINEA,MOROCCO,1,3.512769,NA
EQ. GUINEA,WESTERN SAHA,0,3.100255,NA
EQ. GUINEA,SUDAN,0,3.17194,NA
EQ. GUINEA,TUNISIA,1,3.466224,NA
EQ. GUINEA,EGYPT,0,3.466224,1.791759
EQ. GUINEA,CAMEROON,1,1.497866,NA
EQ. GUINEA,CENTRAL AFR.,1,2.491803,NA
EQ. GUINEA,CHAD,1,2.760731,NA
EQ. GUINEA,CONGO,0,1.76318,NA
EQ. GUINEA,GABON,1,1.245051,NA
EQ. GUINEA,ANGOLA,0,2.821839,NA
EQ. GUINEA,BURUNDI,1,3.032183,NA
EQ. GUINEA,COMOROS,1,3.612652,NA
EQ. GUINEA,ZAIRE,0,2.716861,NA
EQ. GUINEA,BENIN,1,2.37814,NA
EQ. GUINEA,ETHIOPIA,0,3.354652,NA
EQ. GUINEA,DJIBOUTI,1,3.536317,NA
EQ. GUINEA,GAMBIA,0,3.365075,NA
EQ. GUINEA,GHANA,0,2.596478,NA
EQ. GUINEA,GUINEA,1,3.087934,NA
EQ. GUINEA,COTE D'IVOIR,1,2.78226,NA
EQ. GUINEA,KENYA,0,3.332842,NA
EQ. GUINEA,LIBERIA,0,2.996357,NA
EQ. GUINEA,MADAGASCAR,1,3.762281,NA
EQ. GUINEA,MALAWI,0,3.35236,NA
EQ. GUINEA,MALI,1,3.021316,NA
EQ. GUINEA,MAURITANIA,1,3.347281,NA
EQ. GUINEA,MAURITIUS,1,3.961049,NA
EQ. GUINEA,MOZAMBIQUE,0,3.471108,NA
EQ. GUINEA,NIGER,1,2.649159,NA
EQ. GUINEA,NIGERIA,0,2.109754,5.910797
EQ. GUINEA,GUINEA-BISSA,0,3.218876,NA
EQ. GUINEA,REUNION,1,3.934121,NA
EQ. GUINEA,RWANDA,1,3.015343,NA
EQ. GUINEA,SENEGAL,1,3.289626,NA
EQ. GUINEA,SEYCHELLES,1,3.831653,NA
EQ. GUINEA,SIERRA LEONE,0,3.111784,NA
EQ. GUINEA,SOMALIA,0,3.68417,NA
EQ. GUINEA,ZIMBABWE,0,3.392229,NA
EQ. GUINEA,TOGO,1,2.368221,NA
EQ. GUINEA,UGANDA,0,3.092074,NA
EQ. GUINEA,UNTD RP TANZ,0,3.267621,NA
EQ. GUINEA,BURKINA FASO,1,2.789865,NA
EQ. GUINEA,ZAMBIA,0,3.267621,NA
EQ. GUINEA,CANADA,1,4.78711,NA
EQ. GUINEA,USA,1,4.726447,3.332205
EQ. GUINEA,BERMUDA,0,4.390368,NA
EQ. GUINEA,GREENLAND,0,4.454618,NA
EQ. GUINEA,ARGENTINA,1,4.410276,NA
EQ. GUINEA,BOLIVIA,1,4.348589,NA
EQ. GUINEA,BRAZIL,1,4.191145,NA
EQ. GUINEA,CHILE,1,4.466964,NA
EQ. GUINEA,COLOMBIA,1,4.407017,NA
EQ. GUINEA,ECUADOR,1,4.472682,NA
EQ. GUINEA,MEXICO,1,4.735775,2.079442
EQ. GUINEA,PARAGUAY,1,4.282897,NA
EQ. GUINEA,PERU,1,4.463989,NA
EQ. GUINEA,URUGUAY,1,4.313561,NA
EQ. GUINEA,VENEZUELA,1,4.33384,NA
EQ. GUINEA,COSTA RICA,1,4.546903,NA
EQ. GUINEA,EL SALVADOR,1,4.601383,NA
EQ. GUINEA,GUATEMALA,1,4.616653,NA
EQ. GUINEA,HONDURAS,1,4.578536,NA
EQ. GUINEA,NICARAGUA,1,4.560536,NA
EQ. GUINEA,BAHAMAS,0,4.486743,NA
EQ. GUINEA,BARBADOS,0,4.254538,NA
EQ. GUINEA,CAYMAN ISLDS,0,4.521161,NA
EQ. GUINEA,CUBA,1,4.522748,NA
EQ. GUINEA,DOMINICAN RP,1,4.412053,NA
EQ. GUINEA,GUADELOUPE (,1,4.290294,NA
EQ. GUINEA,HAITI,1,4.432621,NA
EQ. GUINEA,JAMAICA,0,4.488593,NA
EQ. GUINEA,NETH ANTILLE,1,4.370762,NA
EQ. GUINEA,ST KITTS NEV,0,4.308761,NA
EQ. GUINEA,TRINIDAD-TOB,1,4.27065,NA
EQ. GUINEA,TURKS CAICOS,0,4.139976,NA
EQ. GUINEA,BELIZE,1,4.604376,NA
EQ. GUINEA,FRENCH GUIAN,1,4.143639,NA
EQ. GUINEA,GUYANA,0,4.235051,NA
EQ. GUINEA,PANAMA,1,4.502825,NA
EQ. GUINEA,SURINAM,0,4.190114,NA
EQ. GUINEA,ISRAEL,0,3.650848,2.302585
EQ. GUINEA,JAPAN,0,4.886119,NA
EQ. GUINEA,BAHRAIN,0,3.852699,NA
EQ. GUINEA,CYPRUS,0,3.694473,NA
EQ. GUINEA,IRAN,0,3.959496,NA
EQ. GUINEA,IRAQ,0,3.828878,NA
EQ. GUINEA,JORDAN,0,3.662245,NA
EQ. GUINEA,KUWAIT,0,3.808957,NA
EQ. GUINEA,LEBANON,1,3.713489,NA
EQ. GUINEA,OMAN,0,3.925831,NA
EQ. GUINEA,QATAR,0,3.860189,NA
EQ. GUINEA,SAUDI ARABIA,0,3.734827,NA
EQ. GUINEA,SYRN ARAB RP,1,3.767648,NA
EQ. GUINEA,UNTD ARAB EM,0,3.895761,NA
EQ. GUINEA,TURKEY,0,3.798949,NA
EQ. GUINEA,YEMEN,0,3.692925,NA
EQ. GUINEA,AFGHANISTAN,0,4.145272,NA
EQ. GUINEA,BANGLADESH,0,4.418478,NA
EQ. GUINEA,BHUTAN,0,4.436069,NA
EQ. GUINEA,BRUNEI,0,4.651066,NA
EQ. GUINEA,MYANMAR (BUR,0,4.502518,NA
EQ. GUINEA,CAMBODIA,1,4.560536,NA
EQ. GUINEA,SRI LANKA,0,4.265153,NA
EQ. GUINEA,HONG KONG,0,4.66454,NA
EQ. GUINEA,INDIA,0,4.239538,3.871201
EQ. GUINEA,INDONESIA (i,0,4.702501,NA
EQ. GUINEA,KOREA RP (SO,0,4.808943,NA
EQ. GUINEA,LAOS P.DEM.R,1,4.567862,NA
EQ. GUINEA,MALAYSIA,0,4.629875,NA
EQ. GUINEA,MALDIVES,0,4.143332,NA
EQ. GUINEA,NEPAL,0,4.362266,NA
EQ. GUINEA,PAKISTAN,0,4.192859,3.555348
EQ. GUINEA,PHILIPPINES,0,4.723299,NA
EQ. GUINEA,SINGAPORE,0,4.541188,NA
EQ. GUINEA,THAILAND,0,4.510134,NA
EQ. GUINEA,TAIWAN,0,4.727945,NA
EQ. GUINEA,CHINA,0,4.610838,NA
EQ. GUINEA,KOREA D P RP,0,4.812316,NA
EQ. GUINEA,MONGOLIA,0,4.65105,NA
EQ. GUINEA,VIETNAM,0,4.574871,NA
EQ. GUINEA,BELGIUM-LUX.,1,3.895905,5.26269
EQ. GUINEA,DENMARK (inc,0,3.988984,NA
EQ. GUINEA,FRANCE,1,3.800451,6.415097
EQ. GUINEA,GERMANY,0,3.892029,8.465057
EQ. GUINEA,GREECE,1,3.660925,4.343805
EQ. GUINEA,IRELAND,0,3.990525,NA
EQ. GUINEA,ITALY,0,3.7119,7.313221
EQ. GUINEA,NETHERLANDS,0,3.925502,9.373818
EQ. GUINEA,PORTUGAL,0,3.728011,5.966147
EQ. GUINEA,SPAIN,1,3.701226,9.159363
EQ. GUINEA,UNITED KINGD,0,3.977186,NA
EQ. GUINEA,AUSTRIA,0,3.816738,3.367296
EQ. GUINEA,FINLAND,0,4.159371,NA
EQ. GUINEA,ICELAND,0,4.233265,NA
EQ. GUINEA,NORWAY,0,4.094345,NA
EQ. GUINEA,SWEDEN,0,4.097805,NA
EQ. GUINEA,SWITZERLAND,1,3.807649,6.025866
EQ. GUINEA,MALTA,0,3.530539,NA
EQ. GUINEA,ALBANIA,0,3.695399,NA
EQ. GUINEA,BULGARIA,0,3.776381,NA
EQ. GUINEA,CZECHOSLOVAK,0,3.872569,NA
EQ. GUINEA,HUNGARY,0,3.830764,NA
EQ. GUINEA,POLAND,0,3.931633,NA
EQ. GUINEA,ROMANIA,0,3.839163,NA
EQ. GUINEA,FM YUGOSLAVI,0,3.770842,3.526361
EQ. GUINEA,FM USSR,0,4.673483,NA
EQ. GUINEA,AUSTRALIA,0,4.839233,NA
EQ. GUINEA,NEW ZEALAND,0,5.13311,NA
EQ. GUINEA,SOLOMON ISLD,0,5.006193,NA
EQ. GUINEA,FIJI,0,5.113238,NA
EQ. GUINEA,KIRIBATI (in,0,5.093757,NA
EQ. GUINEA,NEW CALEDONI,1,5.056489,NA
EQ. GUINEA,PAPUA N.GUIN,0,4.921683,NA
ETHIOPIA,SOUTH AFRICA,0,3.677821,NA
ETHIOPIA,ALGERIA,1,3.696631,NA
ETHIOPIA,LIBY ARAB JM,1,3.296522,NA
ETHIOPIA,MOROCCO,1,3.896793,NA
ETHIOPIA,WESTERN SAHA,1,3.390529,NA
ETHIOPIA,SUDAN,1,2.363694,8.77771
ETHIOPIA,TUNISIA,1,3.662245,NA
ETHIOPIA,EGYPT,1,3.026045,7.260522
ETHIOPIA,CAMEROON,0,3.261046,NA
ETHIOPIA,CENTRAL AFR.,0,2.83494,NA
ETHIOPIA,CHAD,1,3.008079,NA
ETHIOPIA,CONGO,0,3.206729,NA
ETHIOPIA,GABON,0,3.323236,NA
ETHIOPIA,ANGOLA,0,3.342618,3.401197
ETHIOPIA,BURUNDI,0,2.639695,NA
ETHIOPIA,COMOROS,1,3.049887,NA
ETHIOPIA,ZAIRE,0,2.725519,NA
ETHIOPIA,BENIN,0,3.57743,NA
ETHIOPIA,EQ. GUINEA,0,3.354652,NA
ETHIOPIA,DJIBOUTI,1,1.808826,9.465293
ETHIOPIA,GAMBIA,0,4.004416,NA
ETHIOPIA,GHANA,0,3.688879,NA
ETHIOPIA,GUINEA,0,3.87315,NA
ETHIOPIA,COTE D'IVOIR,0,3.7612,NA
ETHIOPIA,KENYA,0,1.94591,6.498282
ETHIOPIA,LIBERIA,0,3.861228,NA
ETHIOPIA,MADAGASCAR,0,3.381365,NA
ETHIOPIA,MALAWI,0,3.085067,NA
ETHIOPIA,MALI,0,3.760117,NA
ETHIOPIA,MAURITANIA,1,3.940024,NA
ETHIOPIA,MAURITIUS,0,3.537545,NA
ETHIOPIA,MOZAMBIQUE,0,3.274154,NA
ETHIOPIA,NIGER,0,3.435546,NA
ETHIOPIA,NIGERIA,0,3.403415,NA
ETHIOPIA,GUINEA-BISSA,0,3.976659,NA
ETHIOPIA,REUNION,0,3.526607,NA
ETHIOPIA,RWANDA,0,2.549933,NA
ETHIOPIA,SENEGAL,0,3.957857,NA
ETHIOPIA,SEYCHELLES,0,3.076847,NA
ETHIOPIA,SIERRA LEONE,0,3.902024,NA
ETHIOPIA,SOMALIA,1,2.414157,NA
ETHIOPIA,ZIMBABWE,0,3.37144,NA
ETHIOPIA,TOGO,0,3.606403,NA
ETHIOPIA,UGANDA,1,2.221326,5.505332
ETHIOPIA,UNTD RP TANZ,0,2.661505,4.844187
ETHIOPIA,BURKINA FASO,0,3.696631,NA
ETHIOPIA,ZAMBIA,0,3.192597,NA
ETHIOPIA,CANADA,0,4.961473,4.955827
ETHIOPIA,USA,0,4.929376,10.54668
ETHIOPIA,BERMUDA,0,4.659583,NA
ETHIOPIA,GREENLAND,0,4.61409,NA
ETHIOPIA,ARGENTINA,0,4.703282,NA
ETHIOPIA,BOLIVIA,0,4.66335,NA
ETHIOPIA,BRAZIL,0,4.550988,NA
ETHIOPIA,CHILE,0,4.748699,NA
ETHIOPIA,COLOMBIA,0,4.701141,NA
ETHIOPIA,ECUADOR,0,4.753005,NA
ETHIOPIA,MEXICO,0,4.94735,NA
ETHIOPIA,PARAGUAY,0,4.613943,NA
ETHIOPIA,PERU,0,4.748511,NA
ETHIOPIA,URUGUAY,0,4.630374,NA
ETHIOPIA,VENEZUELA,0,4.644391,NA
ETHIOPIA,COSTA RICA,0,4.804155,NA
ETHIOPIA,EL SALVADOR,0,4.844586,NA
ETHIOPIA,GUATEMALA,0,4.855689,NA
ETHIOPIA,HONDURAS,0,4.825884,NA
ETHIOPIA,NICARAGUA,0,4.81301,NA
ETHIOPIA,BAHAMAS,0,4.746256,NA
ETHIOPIA,BARBADOS,0,4.581595,NA
ETHIOPIA,CAYMAN ISLDS,0,4.777765,NA
ETHIOPIA,CUBA,0,4.777187,NA
ETHIOPIA,DOMINICAN RP,0,4.693382,NA
ETHIOPIA,GUADELOUPE (,0,4.604414,NA
ETHIOPIA,HAITI,0,4.709199,NA
ETHIOPIA,JAMAICA,0,4.753193,NA
ETHIOPIA,NETH ANTILLE,0,4.668435,NA
ETHIOPIA,ST KITTS NEV,0,4.616915,NA
ETHIOPIA,TRINIDAD-TOB,0,4.595579,NA
ETHIOPIA,TURKS CAICOS,0,3.65927,NA
ETHIOPIA,BELIZE,0,4.844872,NA
ETHIOPIA,FRENCH GUIAN,0,4.511825,NA
ETHIOPIA,GUYANA,0,4.575189,NA
ETHIOPIA,PANAMA,0,4.77072,NA
ETHIOPIA,SURINAM,0,4.544199,NA
